SalePrice,Lot.Area,Overall.Qual,Overall.Cond,Year.Built,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,TotRms.AbvGrd,Mo.Sold,Yr.Sold
340000,11143,8,5,2004,1580,886,3,0,4,8,12,2007
146000,7500,6,5,2006,1100,0,1,1,3,6,6,2007
147000,7500,7,5,2006,1143,0,1,1,3,5,10,2007
149000,12450,5,5,2003,1094,0,1,0,3,6,5,2007
181000,7441,7,5,2006,1486,0,2,0,3,7,6,2007
201000,8462,6,5,1994,936,785,2,1,3,7,7,2007
191750,11613,6,5,1993,920,900,2,1,3,7,5,2007
179000,8450,7,5,2000,1349,0,2,0,3,6,12,2007
215000,16196,7,5,1998,1494,0,2,0,3,5,8,2007
179200,8012,6,5,1992,1575,0,2,0,2,5,7,2007
128000,8012,6,5,1980,630,636,1,1,2,5,7,2007
144000,9180,5,7,1983,884,0,1,0,2,5,12,2007
144000,8400,5,5,1977,2020,0,2,0,4,10,10,2007
120750,6285,5,5,1977,894,0,1,0,2,5,3,2007
132500,8480,5,6,1963,970,0,1,0,2,5,7,2007
132000,7420,5,5,1962,1057,0,1,0,3,6,4,2007
132500,7758,5,7,1962,999,0,1,0,3,6,3,2007
129000,6970,4,5,1961,1120,0,1,1,3,5,5,2007
143900,13673,5,5,1962,1696,0,1,1,3,8,3,2007
145000,7476,5,7,1968,1040,0,1,1,3,5,6,2007
128500,9945,5,5,1961,988,0,1,0,3,5,10,2007
125500,6173,5,6,1967,902,0,1,0,3,6,8,2007
300000,19522,7,5,1990,1271,1232,2,1,3,7,2,2007
294000,17542,7,7,1974,1516,651,2,1,3,9,7,2007
129000,10751,5,5,1974,1037,0,1,0,2,5,8,2007
171000,16647,5,5,1975,1701,0,2,0,3,6,1,2007
147000,12712,6,7,1973,1055,0,1,0,2,5,1,2007
302000,9572,8,5,1990,1453,1357,2,1,4,9,6,2007
285000,10678,8,5,1992,2129,743,2,1,4,9,4,2007
214000,4379,8,5,2004,1378,0,2,0,2,6,7,2007
166000,3523,8,5,2006,1151,0,2,0,2,5,2,2007
193800,3784,8,5,2006,1565,0,2,0,2,5,2,2007
208900,4230,7,5,2006,1352,0,2,0,2,5,4,2007
194000,3606,7,5,2006,1352,0,2,0,2,5,8,2007
207500,5330,8,5,2006,1550,0,2,1,2,5,7,2007
199900,4274,7,5,2006,1241,0,1,1,1,4,11,2007
164700,4251,7,5,2006,625,625,2,1,2,5,6,2007
176500,2280,6,5,1999,757,744,2,1,3,6,9,2007
176000,3230,6,5,1999,729,729,2,1,2,5,6,2007
168500,2117,6,5,2000,756,756,2,1,2,4,6,2007
177000,2117,6,5,2000,769,804,2,1,3,4,9,2007
177000,2117,6,5,2000,769,756,2,1,3,5,6,2007
148800,5105,7,5,2004,551,551,2,1,2,4,3,2007
174000,2645,8,5,1999,764,677,2,1,2,5,11,2007
239000,7399,7,5,1997,975,975,2,1,3,7,6,2007
204000,7321,7,5,1999,1358,0,2,0,3,5,12,2007
301000,8010,8,5,2003,1072,976,2,1,3,8,8,2007
312500,8413,8,5,1998,1220,1142,2,1,3,8,6,2007
279700,9466,8,5,1994,1494,0,1,1,1,5,5,2007
255000,12000,7,6,1980,2362,0,2,1,3,8,3,2007
194000,16157,5,7,1978,1432,0,1,1,2,5,6,2007
218000,10768,5,8,1976,1437,0,2,0,3,6,7,2007
213750,3840,8,6,1978,1295,0,1,0,1,4,7,2007
187000,9600,6,7,1976,1094,761,2,1,3,7,8,2007
181500,9600,6,8,1976,1262,0,2,0,3,6,5,2007
373000,17778,8,5,1981,2497,0,2,0,2,7,3,2007
190000,18890,5,5,1977,1361,1259,2,2,4,12,8,2007
226000,7050,7,5,2001,1057,872,2,1,3,7,5,2007
143450,11700,6,6,1968,1152,0,1,1,3,7,9,2007
240050,8000,6,6,1970,1403,1008,2,1,4,8,6,2007
162500,8723,6,6,1969,1082,0,1,0,3,6,1,2007
164000,11700,6,5,1968,1295,0,1,1,3,6,4,2007
185000,11358,7,7,1972,1610,0,2,0,3,8,5,2007
188500,9547,7,6,1993,1594,0,2,0,2,6,7,2007
255000,10530,7,6,1993,1091,984,2,1,3,8,8,2007
136905,11500,5,6,1976,1680,0,2,0,4,8,6,2007
158500,10738,6,7,1966,1093,0,2,0,3,6,11,2007
175500,9600,7,6,1973,1242,0,1,1,3,6,9,2007
127000,10800,6,5,1963,1052,0,1,0,3,6,2,2007
127000,8050,5,6,1967,1107,0,1,0,3,5,3,2007
143000,10355,5,5,1967,1214,0,2,0,3,5,7,2007
156000,10289,5,7,1965,1073,0,1,1,3,6,6,2007
144000,9503,5,5,1958,1344,0,1,0,2,6,6,2007
119000,10624,5,4,1964,1728,0,2,0,6,10,11,2007
103000,10899,4,5,1964,1224,0,2,0,2,8,4,2007
139900,12342,5,5,1960,1422,0,1,0,3,6,8,2007
151500,12772,6,8,1960,958,0,1,0,2,5,4,2007
126500,8892,5,5,1960,1065,0,1,1,3,6,7,2007
145000,10482,6,8,1958,1138,0,1,0,3,6,6,2007
120000,7535,5,7,1958,912,0,1,0,2,5,6,2007
124000,7450,5,5,1956,1074,0,1,0,2,6,1,2007
106500,8339,5,7,1959,882,0,1,0,3,5,7,2007
140500,14357,5,5,1961,1187,0,1,0,2,6,8,2007
137500,8243,5,7,1961,964,0,1,0,3,5,2,2007
117600,8680,5,7,1960,894,0,1,0,3,5,1,2007
163500,8800,7,6,1966,1200,0,2,0,3,6,10,2007
161000,9200,6,5,1965,1042,0,2,0,3,5,5,2007
158000,9350,6,7,1964,1302,0,2,0,3,7,10,2007
224500,8800,6,7,1964,845,1309,2,1,5,8,7,2007
147000,11382,6,5,1964,1374,0,1,0,3,7,8,2007
200000,22002,6,7,1959,1652,0,1,1,3,6,7,2007
181900,14585,6,6,1960,1429,0,1,0,3,7,6,2007
150750,7388,5,6,1959,1327,0,1,0,3,7,7,2007
101800,9842,4,5,1962,1224,0,2,0,2,6,3,2007
124000,8280,6,5,1950,932,0,1,0,2,4,11,2007
138500,12172,5,7,1940,908,0,1,0,2,4,10,2007
39300,5000,1,3,1946,334,0,1,0,1,2,1,2007
64500,5000,3,3,1946,666,0,1,0,2,4,4,2007
64000,3500,3,5,1945,442,228,1,0,2,4,7,2007
112000,5175,5,8,1958,808,0,1,0,2,5,7,2007
165000,9500,6,6,1964,1127,850,1,1,4,9,6,2007
144000,9600,5,6,1955,1150,0,1,0,2,6,10,2007
137000,11345,5,5,1948,928,992,2,0,4,10,7,2007
105000,9492,5,5,1941,968,408,1,0,3,6,4,2007
146500,9480,5,7,1942,888,756,1,1,3,7,6,2007
126000,8668,5,5,1968,1560,0,2,0,4,8,5,2007
175000,10050,5,6,1966,1280,0,2,0,3,6,6,2007
158500,9600,6,5,1961,1254,0,1,0,3,6,5,2007
114500,10150,5,5,1958,912,0,1,0,2,5,7,2007
144000,11344,5,5,1958,874,650,1,1,3,7,7,2007
129000,18450,6,5,1965,1465,915,2,1,3,7,8,2007
141000,8760,6,7,1957,936,0,1,0,2,4,9,2007
131000,6860,5,6,1956,1008,0,1,0,3,6,12,2007
142100,8250,5,7,1963,1053,0,1,0,3,6,7,2007
139000,8176,5,6,1958,1056,0,1,0,3,6,8,2007
157900,9750,6,6,1958,1442,0,1,1,4,7,4,2007
139400,9250,5,7,1954,1056,0,1,0,3,6,7,2007
150000,11988,6,6,1957,1244,0,1,1,3,6,5,2007
120000,9100,5,5,1960,1144,0,1,0,3,6,6,2007
174850,9736,6,6,1957,1721,0,1,0,4,8,4,2007
116000,9770,5,5,1957,922,0,1,0,2,5,4,2007
135000,10152,5,5,1956,1048,0,1,0,3,6,6,2007
163500,12155,6,3,1970,1657,0,2,0,3,7,3,2007
130000,12198,5,6,1955,1411,0,1,0,3,7,6,2007
129500,10050,5,5,1955,1216,0,1,0,3,5,8,2007
142000,11556,5,9,1953,1154,0,1,1,3,6,7,2007
128600,8078,5,5,1958,1560,0,2,0,4,8,12,2007
125000,10950,6,6,1952,948,0,1,0,2,5,4,2007
136000,7942,6,7,1953,1040,0,1,0,3,6,6,2007
134500,8923,5,7,1953,1008,0,1,0,2,6,5,2007
127000,8540,5,8,1956,925,0,1,0,3,5,6,2007
130000,7134,5,5,1955,1360,0,1,0,3,6,2,2007
115000,7150,4,4,1955,1040,500,1,0,4,7,8,2007
116900,8400,5,5,1955,925,0,1,0,3,5,3,2007
132000,13300,5,7,1956,928,0,1,0,2,4,6,2007
153000,9532,4,6,1953,1647,0,1,0,3,6,2,2007
112500,15783,5,5,1952,924,0,1,0,2,6,6,2007
138000,14190,4,7,1890,1000,544,2,0,3,7,4,2007
135000,9600,5,7,1949,893,0,1,0,2,4,5,2007
156000,12099,5,6,1953,1216,0,1,0,3,7,6,2007
301600,21281,5,4,1935,1308,1778,3,1,4,9,11,2007
109000,10134,5,6,1940,735,299,1,0,2,5,7,2007
103200,5500,4,6,1956,882,0,1,0,1,4,4,2007
128500,10284,4,7,1925,845,436,2,0,1,6,8,2007
64500,10800,4,6,1927,968,0,2,0,4,5,8,2007
148000,10800,5,9,1895,751,783,1,1,3,6,7,2007
86000,5400,5,6,1920,691,0,1,0,2,4,1,2007
172000,10090,7,5,1963,1035,616,2,0,4,6,10,2007
120000,8700,5,7,1961,888,0,1,0,3,5,2,2007
128500,8300,6,6,1968,952,0,1,0,3,5,8,2007
135000,11606,5,5,1969,1040,1040,1,2,5,9,9,2007
122900,8064,5,7,1949,672,252,1,0,3,6,7,2007
119200,11664,6,5,1948,1082,0,1,0,2,5,11,2007
143000,10496,6,6,1949,1168,678,2,0,3,7,1,2007
119000,7200,5,7,1950,988,0,1,0,3,6,5,2007
102000,7200,5,3,1950,1238,0,1,1,3,6,11,2007
129000,7200,5,8,1950,864,0,1,0,3,5,7,2007
135000,7000,5,7,1960,1134,0,1,0,2,6,4,2007
152000,7500,5,7,1959,1040,0,1,0,3,6,7,2007
140000,7315,5,6,1958,1170,0,1,0,3,6,3,2007
152000,7903,5,5,1960,1242,0,1,1,3,6,5,2007
156500,8000,5,5,1960,1377,0,1,0,3,6,11,2007
141000,8000,5,4,1961,1800,0,2,0,6,10,7,2007
99000,7000,5,6,1961,925,0,1,0,3,7,7,2007
187000,9760,6,8,1964,1020,831,2,1,3,7,7,2007
169500,7590,5,5,1962,876,936,2,0,4,8,7,2007
125500,6600,5,5,1962,864,0,1,0,2,5,12,2007
130000,6760,5,5,1962,936,0,1,0,3,6,10,2007
103000,6978,5,7,1926,960,0,1,0,2,5,4,2007
132000,9600,5,7,1910,768,664,2,0,2,7,5,2007
127500,6000,6,6,1927,866,430,1,0,3,6,7,2007
89500,4480,5,5,1922,1022,0,1,0,2,4,2,2007
140000,7200,5,5,1980,936,0,1,0,2,4,8,2007
99900,3153,5,6,1920,967,0,1,0,2,5,7,2007
100000,10800,4,7,1885,1047,0,1,0,2,6,8,2007
130000,7200,5,8,1940,1072,0,1,0,2,5,5,2007
135000,9000,5,8,1900,680,494,1,0,2,6,6,2007
120000,6000,3,7,1948,679,504,1,1,2,6,6,2007
89471,5925,4,7,1937,1131,0,1,0,2,7,3,2007
85000,5925,4,6,1900,761,380,1,0,3,6,5,2007
108500,6000,4,4,1920,960,0,1,0,2,5,7,2007
137000,9639,4,8,1900,1156,642,2,1,4,7,5,2007
110500,3880,5,9,1945,866,0,1,0,2,4,8,2007
100000,8520,5,6,1923,968,0,1,0,2,5,7,2007
184900,10337,8,9,1910,909,863,2,1,3,7,5,2007
145000,9863,6,6,1927,914,728,1,1,4,9,3,2007
125000,9600,5,8,1925,842,630,1,0,3,6,7,2007
114000,4571,5,7,1910,616,616,1,0,3,6,6,2007
90000,13600,5,5,1900,1422,915,2,0,5,10,9,2007
144100,8398,6,8,1910,991,659,2,0,3,6,11,2007
117500,9900,6,4,1880,1178,1032,2,0,5,8,5,2007
124500,3600,5,7,1930,687,671,1,1,3,6,7,2007
185000,13500,7,8,1879,1312,1142,2,0,3,8,2,2007
133900,7200,6,6,1910,1260,1031,2,0,4,9,11,2007
152000,5400,6,7,1926,1149,467,2,0,3,5,10,2007
153500,8100,5,6,1948,1559,0,1,0,2,5,6,2007
159500,10800,7,8,1890,1576,978,1,1,3,8,7,2007
87000,9439,5,5,1930,912,336,1,0,2,6,3,2007
104500,8626,4,6,1956,968,0,1,0,2,5,5,2007
110000,11800,4,7,1949,1382,0,2,0,1,6,5,2007
136500,6854,5,7,1925,916,144,1,0,1,6,8,2007
128250,8674,5,6,1950,910,525,1,0,3,6,3,2007
144000,8731,5,5,1920,1167,0,1,0,3,6,5,2007
210000,8737,6,7,1923,915,720,1,1,3,6,5,2007
135000,6125,5,7,1939,728,546,2,0,3,6,3,2007
128000,6000,6,6,1939,608,624,1,1,3,6,2,2007
131000,6000,6,6,1941,869,349,1,0,3,6,3,2007
113000,6120,5,7,1939,884,0,1,0,2,5,7,2007
126000,6240,6,5,1938,861,548,1,1,3,6,3,2007
132000,6240,5,8,1939,899,423,1,0,4,7,7,2007
131750,6240,5,7,1930,1014,412,1,0,3,6,7,2007
132500,6120,5,6,1926,903,378,1,0,2,6,8,2007
137500,6120,5,8,1920,939,574,1,1,4,8,5,2007
132000,6120,7,8,1929,854,0,1,0,2,5,7,2007
127500,6240,6,6,1931,959,408,1,0,3,6,11,2007
102000,6180,6,5,1926,986,0,1,0,2,5,5,2007
200000,7755,6,8,1918,1100,1164,2,1,4,8,5,2007
180500,13515,6,6,1919,1060,764,1,0,3,8,7,2007
165000,8850,6,7,1920,752,624,1,0,3,7,2,2007
90000,8550,5,5,1926,960,356,1,0,4,7,10,2007
153575,8730,6,7,1915,698,698,1,0,3,7,7,2007
140000,5700,7,6,1929,672,672,1,1,3,6,9,2007
136000,8520,6,7,1916,1664,862,2,0,5,10,8,2007
113000,5680,5,4,1901,933,240,2,0,3,7,9,2007
117000,5680,5,3,1901,969,245,1,0,2,6,9,2007
169500,7758,7,4,1931,1226,592,1,1,4,7,6,2007
139400,7449,7,7,1930,1108,0,1,0,3,6,6,2007
202500,13200,6,6,1963,1497,797,3,0,5,9,4,2007
127000,6882,6,7,1914,773,582,1,1,3,7,3,2007
141000,9000,6,6,1937,780,595,1,1,3,6,12,2007
212300,9780,7,9,1950,976,976,1,1,4,8,4,2007
161000,10320,6,5,1915,1138,1042,1,1,3,7,5,2007
99500,4330,4,6,1958,838,477,2,0,3,5,2,2007
101000,7200,5,7,1920,581,530,1,0,3,6,3,2007
109900,4800,4,7,1916,1196,0,1,0,2,5,7,2007
128500,12358,5,6,1941,854,0,1,1,2,7,5,2007
122000,10120,7,4,1910,964,925,1,1,4,9,1,2007
87000,4388,5,7,1930,840,0,1,0,3,5,6,2007
50000,10320,4,1,1910,866,504,2,0,3,6,9,2007
219000,12888,7,8,1937,1262,1005,1,1,3,7,4,2007
200500,18030,5,6,1946,1636,971,3,0,3,12,3,2007
126000,8160,5,6,1940,756,378,1,1,3,7,4,2007
108500,4484,5,6,1942,778,504,1,0,2,4,7,2007
130000,11235,5,5,1963,999,0,1,0,3,6,3,2007
158450,11235,5,5,1964,1452,0,1,0,2,6,11,2007
115400,14299,4,3,1964,1005,0,1,0,3,5,7,2007
118500,7943,4,5,1961,1029,0,1,0,3,5,4,2007
165000,14149,5,8,1964,1020,0,2,0,3,5,5,2007
123000,11677,5,4,1966,1040,0,1,0,3,6,2,2007
129000,8400,6,5,1966,913,0,1,0,3,6,5,2007
125000,7094,5,5,1966,894,0,1,0,3,5,5,2007
108000,8978,5,5,1968,948,0,1,0,3,6,5,2007
119900,8425,5,6,1971,868,0,1,0,2,6,5,2007
115000,8665,5,5,1968,897,0,1,0,3,5,1,2007
134500,8398,5,5,1967,943,0,1,0,2,5,6,2007
127000,7742,5,7,1966,955,0,1,0,3,6,1,2007
129000,8724,5,5,1968,894,0,1,0,3,5,5,2007
143500,8197,6,5,1977,1285,0,1,1,3,7,4,2007
129000,8169,5,7,1966,912,0,1,0,3,6,7,2007
187000,14175,5,5,1956,1375,0,1,0,3,6,12,2007
158000,16779,5,4,1920,1567,1087,3,0,4,11,5,2007
112000,25339,5,7,1918,1416,0,2,0,3,7,8,2007
165250,6960,7,8,1940,798,504,1,1,2,6,7,2007
150000,11375,6,5,1954,1299,0,1,0,3,6,10,2007
137000,13770,5,6,1958,1176,0,1,0,3,6,10,2007
89500,9000,4,7,1945,998,0,1,0,3,5,5,2007
302000,115149,7,5,1971,1824,0,2,0,2,5,6,2007
182000,11075,6,5,1984,1522,0,2,0,3,7,2,2007
211000,10029,6,5,1988,1164,896,2,1,4,8,9,2007
216000,17541,5,7,1948,1325,0,2,0,3,6,7,2007
130000,22692,5,5,1953,1630,0,2,0,3,6,3,2007
109900,17808,4,5,1946,1242,0,1,0,2,4,7,2007
255000,12671,6,7,1954,2422,0,3,0,4,6,7,2007
243000,12615,6,7,1950,2158,0,2,0,4,7,6,2007
154000,10512,6,6,1954,988,638,1,1,3,6,5,2007
118000,5400,5,5,1958,864,0,1,0,3,6,5,2007
80000,11515,4,5,1958,943,0,1,0,3,5,8,2007
150000,7711,4,3,1977,1440,0,2,0,4,8,8,2007
86000,9098,4,7,1920,605,0,1,0,2,5,7,2007
130000,3869,5,6,1984,1038,0,2,0,2,5,7,2007
125000,9280,5,6,1951,1342,0,1,0,4,7,4,2007
136500,11100,5,6,1951,1080,400,1,0,4,7,7,2007
96000,7550,4,5,1920,986,376,2,0,4,7,3,2007
120000,9060,5,6,1957,1340,0,1,0,3,7,6,2007
228500,23920,6,5,1984,1105,717,2,0,4,7,4,2007
179900,10357,7,5,1990,1442,0,2,0,3,6,5,2007
225000,13474,7,5,1990,1122,1121,2,1,4,8,6,2007
301000,10380,7,5,1986,1553,1177,2,1,4,8,8,2007
238000,13125,7,5,1991,912,1215,2,1,4,8,11,2007
228500,11287,7,6,1989,1175,807,2,1,3,7,1,2007
220000,9317,7,5,1994,1029,929,2,1,3,7,7,2007
383970,9965,7,5,2007,1282,1414,2,1,4,10,10,2007
424870,9965,8,5,2006,1466,1362,3,0,4,11,4,2007
250000,9178,8,5,2007,1651,0,2,0,3,7,9,2007
360000,10481,8,5,2006,2140,0,2,1,3,8,6,2007
279500,10652,7,5,2006,1494,0,2,0,3,7,8,2007
200141,11175,7,5,2007,1316,0,2,0,3,6,10,2007
246500,10235,8,5,2007,1651,0,2,0,3,7,9,2007
276000,9588,8,5,2007,1482,1092,2,1,3,10,11,2007
203000,8814,7,5,2005,1274,0,2,0,3,6,1,2007
155835,11103,7,5,2006,728,728,2,1,3,8,7,2007
194000,8556,7,5,2006,1240,0,2,0,2,5,5,2007
195400,6762,7,5,2007,1208,0,2,0,2,6,9,2007
217000,11750,7,5,2005,1546,0,2,0,3,7,6,2007
212999,8760,8,5,2006,1500,0,2,0,3,7,6,2007
175900,7242,7,5,2005,1270,0,2,0,2,6,7,2007
191000,9316,7,5,2005,879,916,2,1,3,7,10,2007
176432,9317,6,5,2006,1314,0,2,0,3,6,3,2007
277000,14364,7,5,1988,1180,882,2,1,3,7,4,2007
207000,8883,7,5,1988,946,927,2,1,3,7,5,2007
277000,159000,6,7,1958,1444,700,2,0,4,7,6,2007
240000,53107,6,5,1992,1079,874,2,1,3,9,6,2007
187500,12205,6,8,1966,976,1111,2,1,5,9,7,2007
279000,20064,8,6,1976,1743,0,0,1,0,5,5,2007
139500,14217,5,5,1994,1022,0,1,0,3,6,8,2007
126000,8775,5,5,1994,990,0,1,0,3,5,4,2007
177500,11249,6,5,1995,1200,0,2,0,3,6,8,2007
175000,10021,6,6,1997,646,662,2,1,3,6,5,2007
211000,9531,6,5,1998,882,914,2,1,3,7,5,2007
146000,8428,5,7,1994,990,0,1,0,3,5,7,2007
147900,16561,5,5,1996,1097,0,1,1,3,6,7,2007
123600,8070,4,5,1994,990,0,1,0,3,5,8,2007
204750,9337,6,5,1997,905,881,2,1,3,7,5,2007
235500,10820,7,5,1999,988,885,2,1,3,7,3,2007
217000,12352,7,5,1998,853,900,2,1,3,7,3,2007
190550,9543,7,5,2001,845,845,2,1,3,7,2,2007
217500,8826,7,5,2000,985,857,2,1,3,7,7,2007
226000,10665,7,5,2003,1479,0,2,0,3,7,6,2007
180000,11317,7,5,2003,840,828,2,1,3,8,9,2007
131000,11800,5,5,1974,894,0,1,0,3,5,8,2007
153500,8660,5,5,1976,1025,0,2,0,3,6,7,2007
160000,9720,5,7,1977,1009,0,2,0,3,6,6,2007
134900,8982,5,5,1977,1040,0,1,1,3,5,1,2007
130000,16300,5,4,1977,907,0,1,0,3,5,1,2007
120000,9675,5,6,1975,879,0,1,0,3,5,9,2007
112500,7700,5,5,1972,882,0,1,0,3,5,3,2007
122000,10356,5,6,1975,969,0,1,1,3,5,1,2007
127000,7200,5,5,1972,864,0,1,0,3,5,9,2007
117000,7200,4,8,1972,875,0,1,0,3,5,10,2007
305900,10386,8,5,2004,2000,0,2,0,3,8,7,2007
228500,9375,8,5,2002,1284,885,2,1,3,7,8,2007
270000,11354,7,5,2000,1673,0,2,0,3,7,1,2007
192000,8749,7,5,2002,1459,0,2,0,3,6,9,2007
213000,8749,7,5,2003,992,940,2,1,3,7,6,2007
200000,8158,7,5,2002,860,869,2,1,3,7,8,2007
267000,16226,8,5,1998,1210,1242,2,1,4,9,5,2007
228000,11927,8,5,1994,1592,0,2,0,3,7,6,2007
275000,12728,8,5,2001,1531,908,2,1,4,7,1,2007
211000,15295,7,5,1996,1212,780,2,1,3,7,6,2007
285000,11248,9,5,2002,1668,0,2,0,3,7,7,2007
240000,10000,8,5,1995,1220,870,2,1,3,8,12,2007
131500,4435,6,5,2003,848,0,1,0,1,3,11,2007
246900,17227,8,5,1999,1341,0,1,1,1,5,1,2007
219500,8200,7,5,2003,847,1081,2,1,4,8,7,2007
185000,8450,7,5,2003,1337,0,2,0,3,6,10,2007
179400,8145,7,5,2007,738,738,2,1,3,7,6,2007
213500,9245,7,5,2006,939,858,2,1,3,8,4,2007
179600,8500,7,5,2004,1422,0,2,0,3,7,11,2007
173500,8769,7,5,2005,1190,0,2,0,2,5,10,2007
167840,8334,6,5,2006,1330,0,2,0,3,6,7,2007
168675,8333,7,5,2006,738,753,2,1,3,7,5,2007
167000,9045,5,5,2005,768,768,2,1,3,6,6,2007
140000,9170,5,7,1965,1214,0,1,0,2,6,4,2007
118500,9825,5,5,1967,936,0,1,0,2,4,8,2007
110000,8308,4,6,1963,1088,0,1,0,2,4,6,2007
94750,10921,4,5,1965,960,0,1,0,3,6,5,2007
122000,16287,5,6,1925,901,450,1,0,3,7,7,2007
110000,8240,6,6,1960,1179,0,1,0,2,5,6,2007
118500,11841,6,5,1990,816,0,1,0,3,5,5,2007
133500,6285,6,6,1976,1044,0,1,0,3,7,4,2007
148000,7917,6,7,1976,1113,0,1,1,3,6,5,2007
141000,9555,5,6,1979,1100,1133,2,1,5,11,2,2007
155000,8536,5,5,2006,1125,0,1,1,2,5,4,2007
157000,7024,5,5,2005,1090,0,1,1,2,5,6,2007
171500,7023,5,5,2005,734,674,2,1,3,6,5,2007
183850,39290,10,5,2008,5095,0,2,1,2,15,10,2007
184750,40094,10,5,2007,3138,1538,3,1,3,11,10,2007
140000,3675,6,5,2005,1072,0,1,0,2,5,5,2007
131750,6400,5,7,1959,960,0,1,0,2,4,12,2007
61500,6882,4,3,1955,1152,0,2,0,2,6,9,2007
111000,10215,4,5,1954,948,0,1,0,3,5,2,2007
98500,8741,5,6,1946,1195,0,2,0,4,8,7,2007
79000,4270,3,6,1931,774,0,1,0,3,6,5,2007
108500,10042,6,8,1920,740,125,1,0,2,4,8,2007
110000,9450,4,5,1954,894,0,1,0,3,5,5,2007
112000,11767,4,7,1910,796,550,1,1,2,6,5,2007
125000,8172,4,5,1955,768,0,1,0,2,4,7,2007
79275,8172,4,5,1955,864,0,1,0,3,5,10,2007
119000,8190,4,6,1954,948,0,1,0,3,5,10,2007
200000,10896,6,7,1914,1440,1440,2,0,8,14,3,2007
150000,10890,5,6,1923,1296,1296,2,0,6,12,1,2007
165000,10592,6,7,1923,900,602,1,1,3,7,8,2007
96500,10594,5,5,1926,789,0,1,0,2,5,6,2007
136500,7223,5,5,1926,1422,0,1,0,3,6,4,2007
146500,6821,6,7,1921,759,539,2,0,2,8,8,2007
175000,7200,5,7,1937,981,787,1,1,3,7,6,2007
148500,4000,7,8,1930,567,531,1,0,2,5,6,2007
141500,6720,6,7,1921,851,585,1,0,3,7,4,2007
189950,7642,7,8,1918,912,514,1,1,3,7,6,2007
135000,7155,6,8,1926,686,775,1,0,3,6,7,2007
164000,7128,7,5,1941,918,728,2,0,4,7,8,2007
90350,4280,5,6,1913,694,0,1,0,2,4,3,2007
139000,5362,5,6,1910,661,589,2,0,3,8,11,2007
119750,6305,5,7,1938,954,0,1,0,2,5,6,2007
145000,7136,6,6,1946,979,979,2,0,4,8,8,2007
145000,6270,5,6,1949,1001,1001,2,0,4,8,8,2007
238000,7230,7,7,1927,867,851,2,1,4,8,10,2007
153500,13108,5,5,1951,1226,0,1,1,2,7,6,2007
239000,22420,6,6,1918,1370,1254,2,1,4,10,11,2007
359100,12168,8,6,1934,1940,1254,2,1,4,10,9,2007
188000,7810,4,6,1930,1230,525,2,0,4,7,11,2007
220000,11275,6,7,1932,1096,895,1,1,3,7,3,2007
140000,6221,5,5,1941,760,595,2,0,3,5,10,2007
315000,10570,8,8,1932,1549,1178,2,1,3,10,12,2007
259500,7259,6,8,1945,1436,884,2,1,3,9,7,2007
257500,14442,6,7,1957,1839,0,2,0,3,7,6,2007
219500,13125,7,6,1940,960,780,1,1,3,6,7,2007
217000,21000,6,5,1953,2259,0,2,0,3,7,10,2007
201000,25485,6,4,1960,1560,0,1,1,3,6,5,2007
215000,21579,6,6,1968,1488,0,2,0,3,7,9,2007
123900,1782,6,6,1980,529,516,1,0,2,5,12,2007
170000,17871,4,5,1995,1680,0,2,0,4,7,6,2007
200000,3907,8,5,1988,1020,0,1,0,1,4,3,2007
198000,20693,7,5,1971,1696,0,2,0,3,7,2,2007
200624,32668,6,3,1957,2515,0,3,0,4,9,3,2007
315000,18044,8,5,1986,2726,0,2,1,2,6,8,2007
115000,8500,5,7,1919,997,520,2,0,3,7,8,2007
141000,7000,6,7,1940,720,495,1,0,3,6,5,2007
87000,5000,5,6,1941,803,0,1,0,2,5,12,2007
129850,7288,5,7,1925,936,665,2,0,3,6,9,2007
100000,6060,4,5,1939,772,351,1,0,3,4,6,2007
150909,9060,5,6,1923,942,886,2,0,3,6,3,2007
75200,3672,5,7,1922,816,0,1,0,2,5,9,2007
118400,8263,6,5,1920,1012,0,1,0,2,6,5,2007
67000,8967,5,2,1920,1077,0,1,0,2,6,11,2007
152000,13710,5,5,1950,910,648,1,1,4,6,6,2007
68104,11067,2,4,1939,640,0,1,0,1,4,3,2007
119600,8250,5,6,1895,1034,957,2,0,4,9,6,2007
140000,6565,4,6,1957,1073,0,1,0,3,6,8,2007
124900,6060,5,9,1930,1001,0,1,0,2,5,11,2007
375000,5568,8,5,2006,1625,0,2,0,2,5,10,2007
235000,4750,8,5,2006,1625,0,2,0,2,5,12,2007
183500,12150,6,6,1979,1299,0,2,0,2,5,1,2007
156000,7540,6,6,1978,912,0,1,0,2,5,6,2007
134000,9187,6,5,1983,1080,0,1,1,3,5,6,2007
215000,10000,5,5,2002,1392,0,2,0,3,6,12,2007
245000,12864,7,5,2002,1409,0,1,1,1,4,7,2007
210000,9928,7,5,1991,1478,0,2,0,3,6,5,2007
148000,8750,7,6,1975,918,0,1,0,3,4,3,2007
143000,8410,6,6,1974,1026,0,1,0,2,5,4,2007
244000,4054,7,6,1987,1501,0,2,0,2,5,10,2007
330000,9763,7,5,1998,1502,0,1,1,1,5,9,2007
170000,16905,5,6,1959,1328,0,1,1,2,5,7,2007
